subgroup,month,coef,stderr,pval,pretrend_ok
ddd,2,-0.01817278033169379,0.08316337014804363,0.8270247200694762,True
ddd,3,0.031491004092690005,0.08818564090943283,0.7210176938458018,True
ddd,4,0.1308968825275259,0.12070124083173575,0.2781564325620247,True
ddd,5,-0.04299342836332776,0.10854235270910464,0.692032600875024,True
ddd,6,0.0,0.0,1.0,True
ddd,7,0.188401043323011,0.09531604957051108,0.048087645787612106,True
ddd,8,0.2606539198140314,0.14089828006506175,0.06432162946229146,True
