subgroup,month,coef,stderr,pval,pretrend_ok
other_wage,2,-0.05869995509387482,0.053094048989212606,0.26890642220022365,False
other_wage,3,-0.0807501103722595,0.07729046414136755,0.2961331583082335,False
other_wage,4,-0.14928206328341945,0.0698716204155788,0.03263711218860038,False
other_wage,5,-0.04110131642430081,0.06439427629656087,0.5232940793074017,False
other_wage,6,0.0,0.0,1.0,False
other_wage,7,0.04139558516294588,0.07102264272158186,0.5599939234966745,False
other_wage,8,-0.12801937667842686,0.08553047488855034,0.1344533346754152,False
