subgroup,month,coef,stderr,pval,pretrend_ok
other_wage,2,-0.07253657980377862,0.04322824613256,0.09334898313703448,False
other_wage,3,-0.1071304330583315,0.06594071020104127,0.10423761519550626,False
other_wage,4,-0.18125858823604424,0.05549172323710424,0.0010892133549264816,False
other_wage,5,-0.04118238550651204,0.0692197112350319,0.5518757511352006,False
other_wage,6,0.0,0.0,1.0,False
other_wage,7,-0.021297780787105487,0.063997416914364,0.7392918587269444,False
other_wage,8,-0.1472014671146429,0.07370231334915443,0.04579873646234403,False
