subgroup,month,coef,stderr,pval,pretrend_ok
other_wage,2,-0.03969829276766163,0.04442529698846433,0.3715377851433518,False
other_wage,3,-0.08765635349021922,0.03844788447467417,0.022615129606453448,False
other_wage,4,-0.09172849994812464,0.04009560803140065,0.022152414473246552,False
other_wage,5,-0.08495961158365775,0.045775782342304394,0.06345430675120009,False
other_wage,6,0.0,0.0,1.0,False
other_wage,7,-0.003639302052588618,0.03398192270432914,0.9147134260671883,False
other_wage,8,-0.035398638934669095,0.03906439754390161,0.3648505691153173,False
