subgroup,month,coef,stderr,pval,pretrend_ok
ddd,2,0.034455698458108516,0.071908218493506,0.6318232600172335,True
ddd,3,0.08817184071656031,0.10116969649922535,0.3834679879282936,True
ddd,4,0.03642828216619532,0.09565854549883601,0.7033399605073571,True
ddd,5,0.1111459717493421,0.0835021248173954,0.18317071336602753,True
ddd,6,0.0,0.0,1.0,True
ddd,7,0.03907314915608436,0.06134385178448922,0.524155471976397,True
ddd,8,-0.09935243802436425,0.07473050584801937,0.18369087266237705,True
